CODE,SALE,LOCATION,ADDRESS,LATITUDE,LONGITUDE,BRAND,DISTRICT,DATE
SGMI,19490.16,Minuwangoda,"No.28, Veyangoda Road, Minuwangoda.",7.1694282,79.9520782,Keels,Gampaha,03-03-2025
SGMK,29563.92,,,,,,,03-03-2025
SGMP,33037.86,Miriswatta,"No. 39, Gampaha Road, Miriswattha",7.0754409,80.0143367,Keels,Gampaha,03-03-2025
SGMQ,30951.44,Mawaramandiya,"475, Udupila Road, Mawaramandiya",6.9871489,79.977399,Keels,Gampaha,03-03-2025
SGN2,30693.66,Negombo 2,"No. 339, Kimbulapitiya Road, Negombo",7.204378,79.876023,Keels,Gampaha,03-03-2025
SGND,21276.06,Dalupotha,"No 555, Chilaw Road, Negombo",7.2154132,79.84165,Keels,Gampaha,03-03-2025
SGNK,28177.26,Negombo Kurana,"No. 800,2nd Kurana, Colombo Road, Negombo",7.1928611,79.8604831,Keels,Gampaha,03-03-2025
SGNO,23222.12,Negombo Telwatta,"250, Colombo Road, Negombo",7.0739735,79.85717,Keels,Gampaha,03-03-2025
SGRA,34409.82,Ragama,"No. 968, Mahabage Road, Ragama",7.0270252,79.9150162,Keels,Gampaha,03-03-2025
SGRD,41203.52,Delpe,"No. 324, Kadawatha Road, Delpe Junction, Mahara",6.8562078,79.8785357,Keels,Colombo,03-03-2025
SGSE,21095.22,Seeduwa,"No. 253, Negombo Road, Bandarawaththa, Seeduwa",7.1231431,79.8783888,Keels,Gampaha,03-03-2025
SGSM,17229.5,Sinharamulla,"356, Biyagama Road, Gonawela,Kelaniya",6.9482114,79.9386028,Keels,Gampaha,03-03-2025
SGTI,23093.46,Thihariya,"No. 120, Kandy Road, Thihariya",7.1208728,80.0636742,Keels,Gampaha,03-03-2025
SGTY,34157,Tyre Junction,"No. 498, Kandy Road, Dalugama, Kelaniya",6.9736276,79.9208395,Keels,Gampaha,03-03-2025
SGWA,37590.7,Wattala 2,"No. 384, Negombo Road, Wattala",6.9887181,79.8913253,Keels,Gampaha,03-03-2025
SGYK,16405.8,Yakkala,"65/5. 1st Lane, Kandy Road, Yakkala.",7.0824867,80.030854,Keels,Gampaha,03-03-2025
SHTA,2394.06,Tangalle,"No. 281, Matara Road,Tangalle",6.0265276,80.7948493,Keels,Hambantota,03-03-2025
SIAL,22404.9,Aluthgama,"Ruwangiri”, Kaluwamodara, Galle Road, Aluthgama.",6.4425457,79.9922648,Keels,Kalutara,03-03-2025
SIBE,7801.32,Beruwala,"No. 167, Galle road, Beruwala",6.4730375,79.984256,Keels,Kalutara,03-03-2025
SIGN,22142.52,Gorakana,"No. 290, Old Galle Road, Gorakana, Panadura",6.7604617,79.8975639,Keels,Kalutara,03-03-2025
SIHZ,23483.7,Horana,"No. 233, Rathnapura Road, Horana",6.7188231,79.9930907,Keels,Kalutara,03-03-2025
SIKS,10195.38,Kaluthara,"No. 735, Galle Road, Wettumakada, Kauthara South, Kaluthara",6.5654599,79.9676493,Keels,Kalutara,03-03-2025
SINL,22115.22,Nalluruwa,"735, Galle Road, Nalluruwa, Panadura.",6.4190267,80.0024827,Keels,Galle,03-03-2025
SIP2,31014.66,Panadura 2,"No. 161, Galle Road, Walana, Panadura",6.4190267,80.0024827,Keels,Galle,03-03-2025
SIP4,30399.48,Panadura 03,"267, Horana Road, Wekada, Panadura",6.7096021,79.9210634,Keels,Kalutara,03-03-2025
SIWD,19935.44,Wadduwa,"No. 520, Galle road, Wadduwa",6.4190267,80.0024827,Keels,Galle,03-03-2025
SIWK,24798.96,Kaluthara 2,"No. 34, Galle Road, Maha Waskaduwa ",6.6099352,79.9527322,Keels,Kalutara,03-03-2025
SJJF,125017.32,,,,,,,03-03-2025
SKGZ,7182.18,Gampola,"27/2, Nawalapitiya Road, Gampola",7.1593375,80.5627166,Keels,Kandy,03-03-2025
SKK2,25704.24,Kandy 2,"No. 489, William Gopallawa Mawatha, Kandy",7.279561,80.6198891,Keels,Kandy,03-03-2025
SKKA,28881.96,Kandy,"City Centre Compex, Level 1, L1 -14, Kandy (Pvt) Ltd, Kandy",7.2905715,80.6337262,Keels,Kandy,03-03-2025
SKKI,7554.66,Kandy 3,"No. 927, Peradeniya Road, Kandy",7.2816136,80.6209311,Keels,Kandy,03-03-2025
SKKM,9196.32,Katugasthota,"1416, Jaffna Road, Katugasthota",7.3183255,80.6293876,Keels,Kandy,03-03-2025
SLKV,11590.38,Kegall,"No. 461, Kandy road, Kegalle.",7.2532238,80.3454101,Keels,Kegalle,03-03-2025
SLMN,5407.26,Mawanella,"185, New Kandy Road, Mawanella",6.9084066,79.9446174,Keels,Colombo,03-03-2025
SMMC,14928.78,Matara 3,"No. 66, Kumarathunga Mawatha, Matara",5.946619,80.5391642,Keels,Matara,03-03-2025
SMMR,7801.32,Matara,"No. 227, Anagarika Dharmapala Mawatha, Nupe, Matara",5.9478241,80.5344474,Keels,Matara,03-03-2025
SMMS,4788.12,Matara 2,"No 361, Welewatta Matara.",5.9471016,80.5625956,Keels,Matara,03-03-2025
SNRN,4788.12,Kurunegala 03,"192, Puttalam Road, Kurunegala",7.4880602,80.3632963,Keels,Kurunegala,03-03-2025
SNRU,30794.1,Kurunegala 02,"No. 41, Bauddhaloka Mawatha, Kurunegala",7.4832133,80.3587461,Keels,Kurunegala,03-03-2025
SPCH,12209.52,Chilaw,"No. 110, Puttlam Road, Chilaw",7.5686716,79.7995779,Keels,Puttalam,03-03-2025
SPMV,5407.26,Maravila,"No. 40, Horagalla South, Colombo Road, Marawila. ",7.4146725,79.828922,Keels,Puttalam,03-03-2025
SPPU,5082.06,Puttalam,"# 89, Kurunegala Road, Puttalama.",7.7612443,80.1120736,Keels,Kurunegala,03-03-2025
SPWN,5407.26,Wennappuwa,"No: 28A, Chilaw Road, Wennappuwa",7.3439464,79.840831,Keels,Puttalam,03-03-2025
SREG,12209.52,Ehaliyagoda,"No. 34, Rathnapura Road, Eheliyagoda",6.8550009,80.2599776,Keels,Ratnapura,03-03-2025
SREP,16997.64,Embilipitiya,"No 248, Pallegama Embilipitiya.",6.3162324,80.8433145,Keels,Ratnapura,03-03-2025
SRRP,16292.52,Rathnapura,"No. 09, Panadura Road, Moragahayata, Rathnapura",6.6993724,80.379375,Keels,Ratnapura,03-03-2025
SRRR,15896.58,Rathnapura 2,"No. 42, Bandaranayake Mawatha, Rathnapura",6.6810724,80.3981326,Keels,Ratnapura,03-03-2025
SYMT,17616.78,Matale,"11, Nagolla Road, Mathale",7.452174,80.6133841,Keels,Matale,03-03-2025
SYMX,5834.46,Matale 2,"833A, Aluvihare, Mathale",7.4975346,80.6243663,Keels,Matale,03-03-2025
